customerID,RiskScore,RunDate
3070-FNFZQ,0.08351879489849834,2025-06-20
2812-SFXMJ,0.24224189264354892,2025-06-20
7675-OZCZG,0.5221292840915641,2025-06-20
5014-WUQMG,0.19853359830946832,2025-06-20
5312-TSZVC,0.1248932062625768,2025-06-20
2003-CKLOR,0.09652114557055747,2025-06-20
0993-OSGPT,0.044090919221860925,2025-06-20
9254-RBFON,0.5711663051832573,2025-06-20
1205-WNWPJ,0.41960393254401607,2025-06-20
9391-EOYLI,0.6399076368852424,2025-06-20
7108-DGVUU,0.46743092564271543,2025-06-20
2782-JEEBU,0.13664617460354359,2025-06-20
5127-BZENZ,0.05404863340685199,2025-06-20
2720-FVBQP,0.3605051700764715,2025-06-20
9906-NHHVC,0.04155914643317863,2025-06-20
4522-XRWWI,0.1641118181975968,2025-06-20
3766-EJLFL,0.1218534911408704,2025-06-20
5939-SXWHM,0.023570446748155036,2025-06-20
8152-UOBNY,0.36719192170099274,2025-06-20
7351-KYHQH,0.6080921581042745,2025-06-20
7643-RCHXS,0.008177599844627542,2025-06-20
8246-SHFGA,0.11352774829581068,2025-06-20
8387-MOJJT,0.15982420949151985,2025-06-20
0620-XEFWH,0.20561320485680645,2025-06-20
6485-QXWWE,0.010840913592012214,2025-06-20
2761-OCIAX,0.7209546785307687,2025-06-20
7321-VGNKU,0.5639790690723089,2025-06-20
5327-CNLUQ,0.19368367127244882,2025-06-20
7552-KEYGT,0.06309099182179725,2025-06-20
5816-JMLGY,0.04406409957765441,2025-06-20
3068-OMWZA,0.8019601206561944,2025-06-20
2927-QRRQV,0.20058222794063335,2025-06-20
6032-KRXXO,0.3365389858037741,2025-06-20
7459-RRWQZ,0.35133260286457496,2025-06-20
6265-SXWBU,0.07276157406074014,2025-06-20
7941-RCJOW,0.006983183786858068,2025-06-20
6374-NTQLP,0.141912713399381,2025-06-20
4154-AQUGT,0.6849289404898007,2025-06-20
2387-KDZQY,0.1097142372290683,2025-06-20
3584-WKTTW,0.2541409626803421,2025-06-20
3399-BMLVW,0.05930105944526087,2025-06-20
1971-DTCZB,0.055729996492410054,2025-06-20
3092-IGHWF,0.06209883041718787,2025-06-20
3374-PZLXD,0.04280387758418513,2025-06-20
3813-DHBBB,0.01847301071143299,2025-06-20
2812-REYAT,0.018810534678394834,2025-06-20
6518-PPLMZ,0.014244888309123922,2025-06-20
4939-KYYPY,0.1867290489643428,2025-06-20
8017-LXHFA,0.6158410200633689,2025-06-20
5930-GBIWP,0.045702036586108115,2025-06-20
6022-KOUQO,0.2872137777092408,2025-06-20
6352-TWCAU,0.2636570722377924,2025-06-20
2361-UPSND,0.10661445770810536,2025-06-20
6035-RIIOM,0.15666418167139745,2025-06-20
2929-QNSRW,0.1494212224625984,2025-06-20
1262-OPMFY,0.5081486796554735,2025-06-20
9504-DSHWM,0.2514546156297797,2025-06-20
5035-BVCXS,0.47431638936234694,2025-06-20
6267-DCFFZ,0.48599898906732414,2025-06-20
3533-UVMOM,0.033789627531320206,2025-06-20
2439-LYPMQ,0.47598485972338145,2025-06-20
4248-QPAVC,0.6211149798414145,2025-06-20
1899-VXWXM,0.24818120457089157,2025-06-20
1478-VPOAD,0.3931935250545999,2025-06-20
9995-HOTOH,0.02978066802531947,2025-06-20
2988-PLAHS,0.5485155559996288,2025-06-20
1371-OJCEK,0.022937426494324946,2025-06-20
4999-IEZLT,0.009324645276976672,2025-06-20
8883-ANODQ,0.05522867295120406,2025-06-20
4690-LLKUA,0.32251222499914856,2025-06-20
2351-RRBUE,0.1912084797778074,2025-06-20
5980-BDHPY,0.04746740299576229,2025-06-20
1498-DQNRX,0.05901219531331813,2025-06-20
9469-WEJBT,0.2612232740871529,2025-06-20
3331-HQDTW,0.4363840236413397,2025-06-20
9490-DFPMD,0.2988142336923023,2025-06-20
2581-VKIRT,0.04700765559165219,2025-06-20
5442-XSDCW,0.49959923112568033,2025-06-20
7426-WEIJX,0.12261513348925707,2025-06-20
2851-MMUTZ,0.17607983096052943,2025-06-20
3049-NDXFL,0.6789019329174112,2025-06-20
8580-AECUZ,0.7549995996829455,2025-06-20
3307-TLCUD,0.15953610157401515,2025-06-20
6625-FLENO,0.011008796605171359,2025-06-20
2967-MXRAV,0.23583974550802375,2025-06-20
7963-GQRMY,0.36970252937361686,2025-06-20
8189-HBVRW,0.13919246280043318,2025-06-20
4163-KIUHY,0.048293926005887576,2025-06-20
1228-FZFRV,0.22976221450726436,2025-06-20
3500-NSDOA,0.034032480339160336,2025-06-20
1171-TYKUR,0.024167342941380655,2025-06-20
3761-FLYZI,0.22497937343463142,2025-06-20
2058-DCJBE,0.5097489949426302,2025-06-20
5364-XYIRR,0.16248222889734087,2025-06-20
4829-AUOAX,0.21465733381622906,2025-06-20
1219-NNDDO,0.5160479485522337,2025-06-20
8388-DMKAE,0.1808388890434848,2025-06-20
4403-BWPAY,0.1450608636510496,2025-06-20
9659-QEQSY,0.3510005559492765,2025-06-20
5405-ZMYXQ,0.5127696981521328,2025-06-20
5047-LHVLY,0.5769540497070127,2025-06-20
1442-OKRJE,0.1088434717812526,2025-06-20
4737-AQCPU,0.02822298505548377,2025-06-20
9158-VCTQB,0.3824458930622638,2025-06-20
2808-CHTDM,0.09530001179432639,2025-06-20
6311-UEUME,0.2819881198237347,2025-06-20
0793-TWELN,0.605725568252339,2025-06-20
3283-WCWXT,0.21695257560955047,2025-06-20
1060-ENTOF,0.18856061084563666,2025-06-20
0999-QXNSA,0.46210410829027654,2025-06-20
5451-MHQOF,0.014097481199881115,2025-06-20
4836-WNFNO,0.00586135487003604,2025-06-20
9225-BZLNZ,0.04455686278241285,2025-06-20
0354-VXMJC,0.07865283104061328,2025-06-20
4422-QVIJA,0.10152862493832841,2025-06-20
9365-SRSZE,0.3718700380037358,2025-06-20
6839-ITVZJ,0.2050366363272907,2025-06-20
8332-OSJDW,0.16698712737246538,2025-06-20
4735-BJKOU,0.031927404447481184,2025-06-20
0274-JKUJR,0.4072066639407266,2025-06-20
5740-YHGTW,0.07308126480184121,2025-06-20
8917-SZTTJ,0.009436014819230188,2025-06-20
1696-MZVAU,0.03800717391593342,2025-06-20
7359-WWYJV,0.11698720170130514,2025-06-20
0375-HVGXO,0.3340005392958851,2025-06-20
4906-ZHGPK,0.06927088233193218,2025-06-20
8593-WHYHV,0.6438191409720677,2025-06-20
3795-GWTRD,0.0529800361699188,2025-06-20
1298-PHBTI,0.04697685360886004,2025-06-20
6223-DHJGV,0.02916200457169417,2025-06-20
6961-MJKBO,0.020705602002115672,2025-06-20
6097-EQISJ,0.1066620659265104,2025-06-20
4423-YLHDV,0.5628937159267966,2025-06-20
8158-WPEZG,0.21831389018430203,2025-06-20
0107-YHINA,0.750965666517459,2025-06-20
4918-FYJNT,0.2076628913766953,2025-06-20
0727-BNRLG,0.07806549663998995,2025-06-20
4854-CIDCF,0.7119557965716914,2025-06-20
8640-SDGKB,0.5568266631626968,2025-06-20
3280-MRDOF,0.3243297913167338,2025-06-20
6435-SRWBJ,0.6108013773875717,2025-06-20
9964-WBQDJ,0.006052468174208468,2025-06-20
6303-KFWSL,0.1580028095107637,2025-06-20
1702-CCFNJ,0.05750369027689201,2025-06-20
8932-CZHRQ,0.04139787126850617,2025-06-20
0386-CWRGM,0.02221693899131904,2025-06-20
5515-RUGKN,0.3648122128338433,2025-06-20
0404-AHASP,0.0046701319180936585,2025-06-20
7279-NMVJC,0.11332400325602444,2025-06-20
2081-VEYEH,0.7743107250480397,2025-06-20
6407-UTSLV,0.7759374847649617,2025-06-20
4116-TZAQJ,0.49722850983201416,2025-06-20
9060-HJJRW,0.05415647148411791,2025-06-20
2587-YNLES,0.19787012307545154,2025-06-20
7398-SKNQZ,0.7109381080508621,2025-06-20
5935-FCCNB,0.6806598035278092,2025-06-20
1958-RNRKS,0.12567119352069855,2025-06-20
5136-RGMZO,0.20811053780315636,2025-06-20
8345-MVDYC,0.15232739260798295,2025-06-20
8226-BXGES,0.07615255881339755,2025-06-20
3877-JRJIP,0.4950659007271288,2025-06-20
8375-DKEBR,0.7100695061289586,2025-06-20
9705-IOVQQ,0.19563769813791415,2025-06-20
1015-OWJKI,0.23711076022834937,2025-06-20
7511-YMXVQ,0.29316908927552937,2025-06-20
2040-XBAVJ,0.1142347218920462,2025-06-20
7551-JOHTI,0.24635485797616996,2025-06-20
8887-IPQNC,0.31813263103480227,2025-06-20
8646-JCOMS,0.0753897548126757,2025-06-20
9804-ICWBG,0.5654353808810817,2025-06-20
1222-KJNZD,0.030815610897532077,2025-06-20
0106-GHRQR,0.3771960399761267,2025-06-20
5318-IXUZF,0.6758932531896635,2025-06-20
3768-VHXQO,0.007426453154954445,2025-06-20
8952-WCVCD,0.3146680874163496,2025-06-20
2418-TPEUN,0.012482712532890879,2025-06-20
3963-RYFNS,0.12315964360667643,2025-06-20
3198-VELRD,0.6489249104884361,2025-06-20
8540-ZQGEA,0.014160459367700415,2025-06-20
1320-REHCS,0.3667351546503445,2025-06-20
4137-JOPHL,0.1506392322243803,2025-06-20
9436-ZBZCT,0.5345078607548026,2025-06-20
7801-CEDNV,0.14286750552267444,2025-06-20
2057-BOYKM,0.11578105682167689,2025-06-20
3658-QQJYD,0.05235405428034097,2025-06-20
1803-BGNBD,0.32012617797231857,2025-06-20
0134-XWXCE,0.21801819823204202,2025-06-20
6950-TWMYB,0.09276571138273562,2025-06-20
5848-FHRFC,0.00622639649892324,2025-06-20
2243-FNMMI,0.09247835548382038,2025-06-20
2511-MORQY,0.0516793287129889,2025-06-20
5356-KZCKT,0.01259183803968991,2025-06-20
9470-XCCEM,0.2764728269311084,2025-06-20
6519-CFDBX,0.3901637790368175,2025-06-20
3902-MIVLE,0.051172885820299364,2025-06-20
0409-WTMPL,0.19562831200375774,2025-06-20
8763-KIAFH,0.06748195633112554,2025-06-20
3669-WHAFY,0.12655861398170454,2025-06-20
3055-VTCGS,0.02992900967142574,2025-06-20
3144-KMTWZ,0.061677888332940335,2025-06-20
7279-BUYWN,0.5304675646481049,2025-06-20
7156-MHUGY,0.6943048236096864,2025-06-20
7198-GLXTC,0.614098902807866,2025-06-20
2007-QVGAW,0.006050189015046835,2025-06-20
5207-PLSTK,0.4176831963970464,2025-06-20
2307-FYNNL,0.22009613339550704,2025-06-20
5605-XNWEN,0.010224565425957377,2025-06-20
2155-AMQRX,0.16341801642112494,2025-06-20
6181-AXXYF,0.005611523540585376,2025-06-20
5091-HFAZW,0.6996657052229993,2025-06-20
0516-VRYBW,0.10862832888512675,2025-06-20
2519-LBNQL,0.2375594238075299,2025-06-20
8623-ULFNQ,0.3589233113029565,2025-06-20
8380-PEFPE,0.577502185649912,2025-06-20
5687-DKDTV,0.2188509407085038,2025-06-20
1568-LJSZU,0.06946139433938778,2025-06-20
7530-HDYDS,0.22279404249917187,2025-06-20
7789-HKSBS,0.4569630807840313,2025-06-20
7416-CKTEP,0.011701020396975991,2025-06-20
2586-CWXVV,0.019086759579728954,2025-06-20
3096-IZETN,0.48584171692430567,2025-06-20
2348-KCJLT,0.09041817186875853,2025-06-20
8401-EMUWF,0.1224793404180991,2025-06-20
4193-IBKSW,0.005562755628850868,2025-06-20
5377-NDTOU,0.05825082481546606,2025-06-20
5922-ABDVO,0.4796277594857115,2025-06-20
2474-LCNUE,0.31278802592946475,2025-06-20
0839-QNXME,0.0550685394582591,2025-06-20
3506-OVLKD,0.049319770061662105,2025-06-20
9172-ANCRX,0.6562084110640614,2025-06-20
6650-VJONK,0.38455332491731314,2025-06-20
2178-PMGCJ,0.2912323946869241,2025-06-20
7492-TAFJD,0.2762069715084264,2025-06-20
2773-MADBQ,0.10576813402195857,2025-06-20
6016-LVTJQ,0.0456967011378266,2025-06-20
7860-KSUGX,0.02225369084871667,2025-06-20
8966-KZXXA,0.045074231601846204,2025-06-20
6910-HADCM,0.618370260201528,2025-06-20
4816-LXZYW,0.3476391045163068,2025-06-20
9606-PBKBQ,0.4117970401404859,2025-06-20
5149-QYTTU,0.06779000672537713,2025-06-20
2070-XYMFH,0.4987152653696851,2025-06-20
2085-BOJKI,0.545544208425861,2025-06-20
0817-HSUSE,0.603707311511682,2025-06-20
5442-PPTJY,0.1417676718273222,2025-06-20
1927-QEWMY,0.004997572659154996,2025-06-20
1663-MHLHE,0.2378756316540093,2025-06-20
5663-QBGIS,0.11798300868084928,2025-06-20
4450-MDZFX,0.05753844246658503,2025-06-20
6701-DHKWQ,0.027028222445868732,2025-06-20
7554-AKDQF,0.340549415393188,2025-06-20
3536-IQCTX,0.4142908351961255,2025-06-20
4911-BANWH,0.3075174995062192,2025-06-20
8496-EJAUI,0.35533849413738317,2025-06-20
0794-YVSGE,0.004739438257102818,2025-06-20
5423-BHIXO,0.13300084361671166,2025-06-20
6908-VVYHM,0.07585709772633835,2025-06-20
2959-EEXWB,0.0626602766806312,2025-06-20
1839-UMACK,0.03166384092806645,2025-06-20
3030-YDNRM,0.5056619615075112,2025-06-20
7321-KKSDU,0.04924999492464838,2025-06-20
3402-XRIUO,0.39371849776682055,2025-06-20
3132-TVFDZ,0.04647246306602388,2025-06-20
8286-AFUYI,0.4122145984927199,2025-06-20
8080-DDEMJ,0.5419222648087269,2025-06-20
8356-WUAOJ,0.4012839084578626,2025-06-20
6365-MTGZX,0.447209693129781,2025-06-20
1349-WXNGG,0.24224189264354892,2025-06-20
8058-DMYRU,0.20785762240948016,2025-06-20
9350-ZXYJC,0.2442332295101556,2025-06-20
6990-YNRIO,0.1305414996958786,2025-06-20
8958-JPTRR,0.01433415266185012,2025-06-20
6959-GQEGV,0.12477203865678134,2025-06-20
3173-WSSUE,0.005150697033442785,2025-06-20
1265-HVPZB,0.04713667032370164,2025-06-20
4115-UMJFQ,0.009729804297001926,2025-06-20
7369-TRPFD,0.09511843266844877,2025-06-20
1098-KFQEC,0.013067969819792346,2025-06-20
7190-XHTWJ,0.03495805058852025,2025-06-20
0621-TWIEM,0.28116765438993657,2025-06-20
3537-RYBHH,0.1583926256525569,2025-06-20
2485-ITVKB,0.32369595259283407,2025-06-20
3669-OYSJI,0.40032900979151065,2025-06-20
1612-EOHDH,0.40229909764160116,2025-06-20
6702-OHFWR,0.529316131993787,2025-06-20
5296-BFCYD,0.02176180354614277,2025-06-20
4510-PYUSH,0.1815079583226019,2025-06-20
9359-JANWS,0.02774530080384078,2025-06-20
7517-SAWMO,0.360199183207857,2025-06-20
4143-HHPMK,0.11830406907035447,2025-06-20
3279-DYZQM,0.004908296517223214,2025-06-20
7054-LGEQW,0.40772739964124693,2025-06-20
0523-VNGTF,0.07451071828668661,2025-06-20
9575-IWCAZ,0.21581954531165604,2025-06-20
7105-MXJLL,0.323976835482655,2025-06-20
7064-FRRSW,0.3235284155932206,2025-06-20
7940-UQQUG,0.12590826017791643,2025-06-20
0923-PNFUB,0.6421092725401604,2025-06-20
3961-SXAXY,0.38588703327776486,2025-06-20
7010-BRBUU,0.005444174510895821,2025-06-20
3566-HJGPK,0.3959432747157309,2025-06-20
3062-ICYZQ,0.1607345574375251,2025-06-20
9938-PRCVK,0.029719451920706064,2025-06-20
0973-KYVNF,0.028128227037623965,2025-06-20
5129-HHMZC,0.18791750689050754,2025-06-20
9637-CDTKZ,0.11310545750733088,2025-06-20
3946-JEWRQ,0.1971957621596244,2025-06-20
7873-CVMAW,0.049953244373768274,2025-06-20
0463-WZZKO,0.22466555879170652,2025-06-20
3494-JCHRQ,0.5664729344337806,2025-06-20
6474-FVJLC,0.659963763820038,2025-06-20
4524-QCSSM,0.13353340173208786,2025-06-20
5832-EXGTT,0.17493472243013525,2025-06-20
8840-DQLGN,0.5078921357205164,2025-06-20
2039-JONDJ,0.16843106731901977,2025-06-20
7217-JYHOQ,0.2741054959717679,2025-06-20
6695-FRVEC,0.024958547726920743,2025-06-20
4547-LYTDD,0.3940375611240095,2025-06-20
9894-QMIMJ,0.21100612554179968,2025-06-20
8069-YQQAJ,0.1697376537782702,2025-06-20
6770-XUAGN,0.254280499277309,2025-06-20
4193-ORFCL,0.551281398611521,2025-06-20
1636-NTNCO,0.5410030466013813,2025-06-20
3466-WAESX,0.3592553729822927,2025-06-20
9281-PKKZE,0.04771754288812221,2025-06-20
3638-VBZTA,0.057056612020769275,2025-06-20
7459-IMVYU,0.1482986830114308,2025-06-20
7776-QWNFX,0.21178231765267236,2025-06-20
6689-TCZHQ,0.7197752022507841,2025-06-20
8563-OYMQY,0.5062722301740177,2025-06-20
0754-EEBDC,0.21034431527933042,2025-06-20
5777-ZPQNC,0.14803937461432073,2025-06-20
1951-IEYXM,0.053145910513025,2025-06-20
3318-NMQXL,0.6857183035034811,2025-06-20
3143-ILDAL,0.12773030733715454,2025-06-20
1022-RKXDR,0.03469733610508569,2025-06-20
2361-FJWNO,0.049823294360689926,2025-06-20
2272-UOINI,0.5557550255172834,2025-06-20
8232-UTFOZ,0.005633820886197476,2025-06-20
3750-YHRYO,0.18567249484000786,2025-06-20
6637-KYRCV,0.26114529720899443,2025-06-20
5668-MEISB,0.09210549264065311,2025-06-20
0129-QMPDR,0.024628740055458037,2025-06-20
7188-CBBBA,0.09076722843358856,2025-06-20
5356-CSVSQ,0.5100031383504816,2025-06-20
3221-CJMSG,0.17429516446290488,2025-06-20
4720-VSTSI,0.17611371352255317,2025-06-20
3219-JQRSL,0.09195046606850747,2025-06-20
2801-NISEI,0.19158899868042675,2025-06-20
3946-MHCZW,0.4324771338172607,2025-06-20
4623-ZKHLY,0.0853888499849779,2025-06-20
6732-VAILE,0.05030195458813858,2025-06-20
8201-AAXCB,0.20686243773466587,2025-06-20
7696-CFTAT,0.036145542735513916,2025-06-20
1845-CSBRZ,0.5589404484504038,2025-06-20
2123-VSCOT,0.05811260109208103,2025-06-20
6651-AZVTJ,0.2031050787935273,2025-06-20
4566-GOLUK,0.2672812342693239,2025-06-20
2484-DGXPZ,0.05256588942291948,2025-06-20
2018-QKYGT,0.6404260096421127,2025-06-20
2792-VPPET,0.2236136404794559,2025-06-20
7409-JURKQ,0.24129194564799367,2025-06-20
3247-MHJKM,0.2430180434345163,2025-06-20
1964-SVLEA,0.093191416524224,2025-06-20
4587-NUKOX,0.6115847037871289,2025-06-20
7297-DVYGA,0.016704554385133442,2025-06-20
2239-CGBUZ,0.06157737676171013,2025-06-20
0854-UYHZD,0.13851224053396077,2025-06-20
7243-LCGGZ,0.2537469304331969,2025-06-20
8267-KFGYD,0.2474480477803326,2025-06-20
4890-VMUAV,0.04531620884213246,2025-06-20
9261-WDCAF,0.4315614536662114,2025-06-20
3764-MNMOI,0.021172223092779954,2025-06-20
7442-YGZFK,0.42489136197012817,2025-06-20
0420-BWTPW,0.19826903874945748,2025-06-20
8229-BUJHX,0.005310920302504293,2025-06-20
7449-HVPIV,0.1217393411129864,2025-06-20
5504-WSIUR,0.06093191329134906,2025-06-20
8183-ONMXC,0.634830213010621,2025-06-20
8466-PZBLH,0.10550958516584809,2025-06-20
9614-RMGHA,0.07832127498858951,2025-06-20
8735-IJJEG,0.2636453909101526,2025-06-20
0564-MUUQK,0.5091434278270957,2025-06-20
5054-IEXZT,0.6026963701601578,2025-06-20
5834-ASPWA,0.6033704290350422,2025-06-20
0701-RFGFI,0.18572215934472022,2025-06-20
0019-EFAEP,0.07858469947994912,2025-06-20
5619-PTMIK,0.06341802729492417,2025-06-20
3737-XBQDD,0.3700404989229536,2025-06-20
5882-CMAZQ,0.28187956073501985,2025-06-20
5846-QFDFI,0.2977622105745078,2025-06-20
4445-KWOKW,0.09505733000588125,2025-06-20
3511-APPBJ,0.494211054671849,2025-06-20
7967-HYCDE,0.47610112275943145,2025-06-20
2430-RRYUW,0.02168937476071272,2025-06-20
3948-XHGNA,0.16731374691493975,2025-06-20
3723-BFBGR,0.3001917193321285,2025-06-20
0565-IYCGT,0.041506682626171965,2025-06-20
5447-WZAFP,0.17828329638024182,2025-06-20
5110-CHOPY,0.030477821104722396,2025-06-20
5445-UTODQ,0.5738206430935959,2025-06-20
4425-OWHWB,0.09573137505930926,2025-06-20
7892-QVYKW,0.39420518898515966,2025-06-20
9675-ICXCT,0.03823391244185522,2025-06-20
1024-VRZHF,0.46668105898292833,2025-06-20
4703-MQYKT,0.08771672619108926,2025-06-20
9497-QCMMS,0.8223486012937333,2025-06-20
5692-ICXLW,0.47117566640741926,2025-06-20
0602-DDUML,0.059613988973004545,2025-06-20
2208-MPXIO,0.02379191974165284,2025-06-20
1960-UYCNN,0.6263540666403203,2025-06-20
0348-SDKOL,0.15230339421941175,2025-06-20
3190-FZATL,0.12839832864970652,2025-06-20
7336-RLLRH,0.3072955867862351,2025-06-20
4373-MAVJG,0.552451016768528,2025-06-20
8901-HJXTF,0.18371582255052518,2025-06-20
7710-JSYOA,0.06997287965968131,2025-06-20
5419-KLXBN,0.39786187192959754,2025-06-20
3424-NMNBO,0.2844598000670562,2025-06-20
9885-MFVSU,0.09226187949071354,2025-06-20
4514-GFCFI,0.6289210404316348,2025-06-20
0607-MVMGC,0.13736236184960438,2025-06-20
3365-SAIGS,0.45696972820142406,2025-06-20
9828-AOQLM,0.40602856805667187,2025-06-20
8022-BECSI,0.08317688892436861,2025-06-20
8000-REIQB,0.7120942201031751,2025-06-20
9993-LHIEB,0.03260569292853269,2025-06-20
0266-CLZKZ,0.11039766872166393,2025-06-20
7615-ESMYF,0.38521099483590504,2025-06-20
3858-VOBET,0.31393957466580674,2025-06-20
7020-OZKXZ,0.6517907935032216,2025-06-20
3977-QCRSL,0.20828811220715585,2025-06-20
0017-DINOC,0.031011426198425104,2025-06-20
1447-PJGGA,0.13137350284386884,2025-06-20
8565-CLBZW,0.40604441333720803,2025-06-20
9139-WQQDY,0.21346016524425465,2025-06-20
0224-HJAPT,0.35317680083813136,2025-06-20
8086-OVPWV,0.6229103748194721,2025-06-20
9430-FRQOC,0.6516988469891679,2025-06-20
7639-OPLNG,0.041260762188083805,2025-06-20
3074-GQWYX,0.5534996539118958,2025-06-20
1492-QGCLU,0.11580113840879389,2025-06-20
6845-RGTYS,0.21935845890397837,2025-06-20
7328-OWMOM,0.05299570254470259,2025-06-20
4418-LZMSV,0.34696943255772966,2025-06-20
5155-AZQPB,0.14397988575816115,2025-06-20
8861-HGGKB,0.5716881886150923,2025-06-20
1087-GRUYI,0.03468659722063685,2025-06-20
7065-YUNRY,0.40331512502599465,2025-06-20
7694-VLBWQ,0.10562113640470167,2025-06-20
2546-KZAAT,0.08833067132009072,2025-06-20
0181-RITDD,0.14963618212159818,2025-06-20
5989-PGKJB,0.4913866548812214,2025-06-20
4795-KTRTH,0.7310994243925779,2025-06-20
8272-ONJLV,0.6041185984805143,2025-06-20
1488-PBLJN,0.1294198469170515,2025-06-20
0308-GIQJT,0.15468748155531648,2025-06-20
3778-FOAQW,0.07828442828230382,2025-06-20
4452-ROHMO,0.12539458991162192,2025-06-20
6481-OGDOO,0.06839208545499334,2025-06-20
3090-LETTY,0.489302820587803,2025-06-20
5349-AZPEW,0.23200203723791218,2025-06-20
3753-TSEMP,0.5212534906432702,2025-06-20
8305-VHZBZ,0.2430180434345163,2025-06-20
9720-JJJOR,0.0982434883862418,2025-06-20
8100-HZZLJ,0.10182757913791067,2025-06-20
8775-ERLNB,0.7291469238793531,2025-06-20
8309-IEYJD,0.7158319599997326,2025-06-20
9172-JITSM,0.39672408850537977,2025-06-20
6298-QDFNH,0.3554668363913545,2025-06-20
7398-HPYZQ,0.05604287628613194,2025-06-20
3546-GHEAE,0.1808580669969275,2025-06-20
7361-YPXFS,0.3259981498595084,2025-06-20
6557-BZXLQ,0.5090053290561496,2025-06-20
2550-QHZGP,0.1805321840982398,2025-06-20
7519-JTWQH,0.11912208989497534,2025-06-20
2538-OIMXF,0.2745364573019106,2025-06-20
8543-MSDMF,0.5901422165257159,2025-06-20
9961-JBNMK,0.6429926726288714,2025-06-20
1170-SASML,0.05413458232511472,2025-06-20
4872-JCVCA,0.013544094883632998,2025-06-20
5346-BZCHP,0.0057305452356339985,2025-06-20
2038-LLMLM,0.24101604626157278,2025-06-20
6173-ITPWD,0.14365411663768127,2025-06-20
9734-UYXQI,0.4177849106051603,2025-06-20
1216-BGTSP,0.2952101799576177,2025-06-20
4138-NAXED,0.10966252125673928,2025-06-20
2189-UXTKY,0.3634730872023206,2025-06-20
0744-BIKKF,0.046876504935714366,2025-06-20
7483-IQWIB,0.2754665919232431,2025-06-20
5248-KWLAR,0.05534156895655088,2025-06-20
4958-GZWIY,0.33790657044749095,2025-06-20
7996-MHXLW,0.00834265242275136,2025-06-20
7833-PKIHD,0.09665262143123586,2025-06-20
7061-OVMIM,0.055441847634620824,2025-06-20
5153-RTHKF,0.26704790823832647,2025-06-20
1852-QSWCD,0.008839705229368602,2025-06-20
4832-VRBMR,0.18821857104574477,2025-06-20
9079-LWTFD,0.22482516651500356,2025-06-20
6356-ELRKD,0.735883008962592,2025-06-20
8624-GIOUT,0.06641436195268753,2025-06-20
3392-EHMNK,0.07932972178350403,2025-06-20
5986-WWXDV,0.03188187532883275,2025-06-20
3061-BCKYI,0.12840979449582857,2025-06-20
6179-GJPSO,0.4623461642312895,2025-06-20
7901-TBKJX,0.2522225688014363,2025-06-20
7228-PAQPD,0.3253247572840333,2025-06-20
3177-LASXD,0.5846389373372342,2025-06-20
7746-QYVCO,0.274373067021618,2025-06-20
5804-HYIEZ,0.0984126273041084,2025-06-20
9919-FZDED,0.07554500636298418,2025-06-20
5934-TSSAU,0.32411623677524515,2025-06-20
3486-KHMLI,0.10054308335548809,2025-06-20
4897-QSUYC,0.24976877256557736,2025-06-20
1084-UQCHV,0.5643972536527683,2025-06-20
8290-YWKHZ,0.4849182804146001,2025-06-20
2955-BJZHG,0.43068825826465995,2025-06-20
3806-DXQOM,0.2904378167793536,2025-06-20
6784-XYJAE,0.11354749199046667,2025-06-20
3933-DQPWX,0.03340080232625098,2025-06-20
6661-EIPZC,0.027148914820734126,2025-06-20
8957-THMOA,0.017843441367165036,2025-06-20
2251-PYLPB,0.03725340475403494,2025-06-20
5555-RNPGT,0.17676107771155167,2025-06-20
1057-FOGLZ,0.10728525486471677,2025-06-20
9300-RENDD,0.6332627495223774,2025-06-20
0761-AETCS,0.2453107641090845,2025-06-20
8087-LGYHQ,0.6279902468774621,2025-06-20
4137-BTIKL,0.6894029927296433,2025-06-20
2190-BCXEC,0.17697296961358225,2025-06-20
6227-FBDXH,0.08260912208122628,2025-06-20
2153-MREFK,0.3272522362138587,2025-06-20
2911-WDXMV,0.41383158202889486,2025-06-20
7206-PQBBZ,0.5835287213096232,2025-06-20
3106-ULWFW,0.588126189418768,2025-06-20
0925-VYDLG,0.5855273982710549,2025-06-20
4547-FZJWE,0.045869786362450204,2025-06-20
7422-WNBTY,0.3224535299495019,2025-06-20
0842-IWYCP,0.04975033040219327,2025-06-20
3521-HTQTV,0.0522571018209099,2025-06-20
3744-ZBHON,0.22855974084912212,2025-06-20
3373-DIUUN,0.05650268170706341,2025-06-20
8383-SGHJU,0.14565224983744937,2025-06-20
7607-QKKTJ,0.21314746328530346,2025-06-20
7707-PYBBH,0.10934727487488735,2025-06-20
8984-HPEMB,0.14254088105313584,2025-06-20
4349-GFQHK,0.4564589863935884,2025-06-20
4139-DETXS,0.022669444139929894,2025-06-20
9779-DPNEJ,0.3707579252952654,2025-06-20
9805-FILKB,0.021631406417259972,2025-06-20
5793-YOLJN,0.013829079521991259,2025-06-20
0673-IGUQO,0.24431537563999703,2025-06-20
4123-FCVCB,0.4678221664532332,2025-06-20
8819-IMISP,0.2598023593910557,2025-06-20
7802-EFKNY,0.2244230445849574,2025-06-20
8311-UEUAB,0.04399558353460799,2025-06-20
5858-EAFCZ,0.388559577949921,2025-06-20
8035-BUYVG,0.06080953843725914,2025-06-20
1163-ONYEY,0.14594047202224486,2025-06-20
